"mal_id","title_english","type","source","airing","year","rating","score","members","favorites","producers","licensors","studios","genres"
37921,"ReLIFE: Kanketsu-hen Specials","Special","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",6.92,26287,26,"","","TMS Entertainment","Slice of Life"
34513,"Days: Touin Gakuen-sen!","OVA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.44,24865,47,"","","MAPPA","Sports"
36833,"Fate/Kaleid Liner Prisma Illya: Vow in the Snow - Dark Sakura's Room","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.7,22650,7,"Kadokawa Shoten","","SILVER LINK.","Comedy"
37175,"Uncharted Walker","ONA","Web manga",FALSE,2018,"R - 17+ (violence & profanity)",7.3,22074,88,"bilibili, Jay Zone Comic","","Thundray","Mystery, Suspense"
36029,"Hakyu Hoshin Engi","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",5.38,21595,22,"NBCUniversal Entertainment Japan, i0+","Funimation","C-Station","Action, Adventure, Fantasy"
37362,"Sword Art Online Fatal Bullet: The Third Episode","TV Special","Game",FALSE,2018,"PG-13 - Teens 13 or older",6.27,19516,52,"Bandai Namco Entertainment","","",""
39480,"The Testament of Sister New Devil Departures: Maria's Secret Video","Special","Light novel",FALSE,2018,"R+ - Mild Nudity",6.75,19067,17,"","","","Fantasy, Ecchi"
36593,"Hug tto! Precure","TV","Original",FALSE,2018,"G - All Ages",7.82,18527,276,"Asahi Broadcasting, ABC Animation, Echoes","","Toei Animation","Action"
42629,"A Day Before Us 2","ONA","Original",FALSE,2018,"PG-13 - Teens 13 or older",7.39,17697,27,"","","LICO, Red Dog Culture House","Romance"
37278,"Sword Art Online Fatal Bullet: The Third Episode - Pilot","ONA","Game",FALSE,2018,"PG-13 - Teens 13 or older",5.93,16758,42,"Bandai Namco Entertainment","","",""
36963,"IDOLiSH7 Vibrato","ONA","Game",FALSE,2018,"PG-13 - Teens 13 or older",7.97,16654,103,"","","TROYCA","Drama"
37967,"Love, Chunibyou and Other Delusions!: Take On Me Weekly Short Movies","Movie","Light novel",FALSE,2018,"G - All Ages",6.62,16566,18,"","","Kyoto Animation","Comedy"
36737,"Real Erogame Situation!","OVA","Visual novel",FALSE,2018,"Rx - Hentai",7.21,15529,96,"Pink Pineapple","","Seven","Hentai"
37047,"Imouto sae Ireba Ii. (ONA) Specials","Special","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",6.5,14863,10,"","","SILVER LINK.","Comedy"
37277,"Beatless Intermission","TV Special","Novel",FALSE,2018,"PG-13 - Teens 13 or older",5.66,12869,17,"","","Diomedéa","Action, Drama, Romance, Sci-Fi"
37505,"Record of Grancrest War Reminiscence","TV Special","Light novel",FALSE,2018,"R - 17+ (violence & profanity)",6.57,12505,9,"Aniplex, Bandai Namco Entertainment, Good Smile Company, BS11, ABC Animation, Kinoshita Group Holdings, Kadokawa, Cromea, Sonilude","Aniplex of America","A-1 Pictures","Action, Drama, Fantasy, Gourmet"
37590,"Devilman: Crybaby - Digest Video","ONA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.22,11632,24,"Aniplex, Dynamic Planning","","Science SARU","Action, Horror, Supernatural"
36077,"Macross Delta the Movie: Passionate Walkure","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.77,10983,34,"Big West","","Satelight","Action, Sci-Fi"
37176,"Fights Break Sphere 2nd Season","ONA","Novel",FALSE,2018,"PG-13 - Teens 13 or older",7.66,10927,43,"Tencent Penguin Pictures, China Literature Limited, Bytehoo","","Motion Magic","Action, Adventure, Fantasy, Romance"
37089,"Cherry & Gal's↑↑","OVA","Manga",FALSE,2018,"Rx - Hentai",6.42,10926,41,"EDGE","","BreakBottle","Hentai"
37370,"The Perfect World","Music","Original",FALSE,2018,"G - All Ages",7.46,10708,35,"","","Production I.G",""
37272,"Kujira no Kora wa Sajou ni Manabu!","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.62,10609,3,"","","J.C.Staff","Comedy, Drama, Fantasy, Mystery"
36895,"Nee, ...Shiyo♥","OVA","Manga",FALSE,2018,"Rx - Hentai",6.62,10157,43,"Queen Bee, Mediabank","","","Hentai"
37164,"Yao Shen Ji 2nd Season","ONA","Novel",FALSE,2018,"PG-13 - Teens 13 or older",7.3,9845,23,"Tencent Penguin Pictures","","Ruo Hong Culture","Action, Adventure, Fantasy, Romance"
34820,"Mazinger Z Movie: Infinity","Movie","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.91,9569,29,"Dynamic Planning, Warner Music Japan","VIZ Media, NYAV Post","Toei Animation","Action, Comedy, Sci-Fi"
36982,"Mitchiri Neko","TV","Web manga",FALSE,2018,"G - All Ages",6.82,8989,25,"Frencel","Discotek Media","helo.inc","Comedy"
36784,"Working Buddies!","TV","Original",FALSE,2018,"G - All Ages",6.4,8973,22,"Lantis, Movic, Half H.P Studio, BS Fuji, Tokyo MX, Good Smile Company","","Tomovies","Comedy"
37247,"Gundam Build Divers Prologue","ONA","Original",FALSE,2018,"G - All Ages",6.46,8188,3,"","","Sunrise","Action, Sci-Fi"
36849,"Nariyuki→Papakatsu Girls!! The Animation","OVA","Visual novel",FALSE,2018,"Rx - Hentai",6.8,8112,28,"Pink Pineapple","","T-Rex","Hentai"
36344,"Full Metal Panic! Movie 3: Into the Blue","Movie","Light novel",FALSE,2018,"R - 17+ (violence & profanity)",7.03,8097,6,"","","Gonzo","Action, Comedy, Sci-Fi"
36343,"Full Metal Panic! Movie 2: One Night Stand","Movie","Light novel",FALSE,2018,"R - 17+ (violence & profanity)",7.01,8083,6,"","","Gonzo","Action, Comedy, Sci-Fi"
37088,"Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu","OVA","Visual novel",FALSE,2018,"Rx - Hentai",6.85,8058,15,"EDGE","","T-Rex","Hentai"
37814,"Inazuma Eleven: Reloaded - Soccer no Henkaku","Special","Game",FALSE,2018,"G - All Ages",6.99,7653,7,"","","OLM","Sports"
36956,"Jewelry The Animation","OVA","Manga",FALSE,2018,"Rx - Hentai",6.63,7531,21,"MS Pictures, BOOTLEG","Kitty Media","Studio 1st","Hentai"
35740,"Doraemon the Movie 2018: Nobita's Treasure Island","Movie","Manga",FALSE,2018,"PG - Children",7.36,7258,9,"TV Asahi, Shogakukan-Shueisha Productions, Asatsu DK, TOHO, Fujiko F. Fujio Pro, Shogakukan","","Shin-Ei Animation","Adventure, Fantasy"
39864,"Petit Clover Advance","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.53,7161,16,"","","","Comedy"
36721,"Do S na Seitokaichou-sama ga M Note ni Shihai Saremashita.","OVA","Light novel",FALSE,2018,"Rx - Hentai",6.48,7090,17,"","","PoRO","Hentai"
37090,"Yi Ren Zhi Xia Recap","TV Special","Web manga",FALSE,2018,"R - 17+ (violence & profanity)",6.35,6980,9,"","","Haoliners Animation League","Action, Supernatural"
37589,"The Diary of Our Days","ONA","Original",FALSE,2018,"G - All Ages",6.6,6507,20,"Half H.P Studio","","CloverWorks","Slice of Life"
36876,"Furifure 2","OVA","Visual novel",FALSE,2018,"Rx - Hentai",6.52,6361,7,"","","PoRO","Hentai"
37622,"Ninja Batman x Poputepipikku Kindan no Collab CM","CM","Other",FALSE,2018,"PG - Children",5.88,6256,2,"","","Kamikaze Douga",""
37127,"Saimin☆Gakuen","OVA","Light novel",FALSE,2018,"Rx - Hentai",6.23,6163,14,"","","PoRO","Hentai"
37287,"Wife Stealing: Endless Indecency","OVA","Visual novel",FALSE,2018,"Rx - Hentai",6.5,6054,56,"ZIZ Entertainment (ZIZ)","","Teatro Nishi Tokyo Studio","Hentai"
37663,"God Eater Reso Nantoka Gekijou: Nagerareta Shokupan","Special","Game",FALSE,2018,"G - All Ages",5.69,6003,2,"Bandai Namco Entertainment, DMM.futureworks, Aoni Production","","Passione, Creators in Pack","Fantasy, Sci-Fi"
35683,"Midnight Crazy Trail","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.3,5760,3,"","","Picona",""
36196,"Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season","TV","Original",FALSE,2018,"G - All Ages",6.1,5560,5,"Pony Canyon, Tsuburaya Productions, Docomo Anime Store, Medicrie","","Studio PuYUKAI","Comedy, Fantasy"
37292,"Non-Human","ONA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.15,5301,30,"Tencent Penguin Pictures","","Fenz","Comedy, Supernatural"
37736,"Fire X Fire","ONA","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.73,5285,6,"TrioPen Studio","","Studio KeepFire","Comedy"
37937,"The Wonderland of Ten Thousands","ONA","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",7.27,5177,34,"bilibili","","Ruo Hong Culture","Action, Adventure, Fantasy, Romance"
36531,"Bullet Train Transforming Robot Shinkalion The Animation","TV","Other",FALSE,2018,"PG - Children",6.79,4751,32,"Ajia-do, TBS","","OLM","Action, Sci-Fi"
38444,"God Eater Resonant Ops","ONA","Game",FALSE,2018,"PG-13 - Teens 13 or older",6.1,4299,4,"","","ufotable","Fantasy, Sci-Fi"
36875,"Akuma no Memumemu-chan","ONA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",5.58,4259,3,"","","Shaft","Comedy, Ecchi"
36995,"Precure Super Stars! Movie","Movie","Original",FALSE,2018,"G - All Ages",6.9,4068,6,"","","Toei Animation","Action"
32133,"Boro the Caterpillar","Movie","Original",FALSE,2018,"G - All Ages",6.65,4006,3,"","","Studio Ghibli",""
37408,"Taishou Mebiusline: Chicchai-san - You and I","Special","Visual novel",FALSE,2018,"PG-13 - Teens 13 or older",4.84,3765,2,"","","Studio A-CAT","Boys Love"
37672,"Toji no Miko Recap","TV Special","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.27,3695,4,"Square Enix, Genco, Mainichi Broadcasting System, AT-X, Glovision, Crunchyroll, Kadokawa, My Theater D.D.","","Studio Gokumi","Action, Fantasy"
39511,"Main Actor","Music","Original",FALSE,2018,"PG-13 - Teens 13 or older",7.18,3690,10,"","","",""
39429,"Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza","Special","Original",FALSE,2018,"G - All Ages",6.86,3458,4,"","","Actas",""
36194,"Starship Troopers: Traitor of Mars","Movie","Original",FALSE,2018,"R - 17+ (violence & profanity)",6.49,3250,2,"Lucent Pictures Entertainment, Kadokawa, Sony Pictures Worldwide Acquisitions","","Sola Digital Arts","Action, Sci-Fi"
36797,"gdgd men's Party","TV","Original",FALSE,2018,"PG - Children",5.84,3223,5,"Tokyo MX, Fan Company, Global Solutions","","Strawberry Meets Pictures","Comedy, Fantasy"
37104,"Slow Start: Web Yokoku Movie","ONA","4-koma manga",FALSE,2018,"PG-13 - Teens 13 or older",6.01,3175,1,"","","A-1 Pictures","Slice of Life"
37294,"Wangu Xian Qiong II","ONA","Novel",FALSE,2018,"PG-13 - Teens 13 or older",6.71,2827,4,"iQIYI","","Haoliners Animation League, ASK Animation Studio","Adventure, Comedy, Fantasy"
37842,"Poputepipikku Specials","Special","4-koma manga",FALSE,2018,"PG-13 - Teens 13 or older",5.96,2717,0,"","","Kamikaze Douga","Comedy"
37318,"Toji no Miko: Kizamishi Issen no Tomoshibi PVs","PV","Game",FALSE,2018,"PG-13 - Teens 13 or older",5.99,2693,2,"Square Enix","","","Action, Comedy"
52282,"Dragon Ball Z x Kao","CM","Manga",FALSE,2018,"G - All Ages",6.16,2654,2,"","","Toei Animation","Action"
36761,"Osomatsu-san Short Film Series 2nd Season","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",5.94,2422,4,"Avex Pictures","","","Comedy"
50201,"Someone Else's BL Cartoon","ONA","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",5.27,2307,7,"","","","Boys Love, Comedy, Drama"
37174,"Chichibu de Buchichi","ONA","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.78,2300,0,"TMS Music, 8PAN","","TMS Entertainment","Slice of Life"
36197,"Infini-T Force: Farewell, Friend","Movie","Manga",FALSE,2018,NA,6.22,2205,1,"Yomiuri Telecasting, Shochiku, HoriPro, Pony Canyon, Digital Frontier, Bushiroad, Nippon Television Network, bilibili, Nippon Television Music, Hulu, Kadokawa, Sapporo Television Broadcasting, Miyagi Television Broadcasting, Shizuoka Daiichi Television, Chukyo TV Broadcasting, Hiroshima Television, Fukuoka Broadcasting System","VIZ Media","Tatsunoko Production","Action, Sci-Fi"
42899,"My Little Goat","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",7.14,2144,3,"Geidai Animation","","","Drama, Horror"
36890,"dMatsu-san","ONA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.14,2132,3,"","","Pierrot","Comedy"
36204,"Tokimeki Restaurant☆☆☆ MIRACLE6 Movie","Movie","Visual novel",FALSE,2018,"PG-13 - Teens 13 or older",5.41,2097,5,"","","Production I.G","Romance"
37511,"Kedamono Damono","Music","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.02,2083,0,"","","Pmats9 studio",""
37948,"Hentatsu","ONA","Original",FALSE,2018,"G - All Ages",5.32,2010,1,"","","","Comedy"
36749,"Hiragana Danshi","Movie","Mixed media",FALSE,2018,"PG-13 - Teens 13 or older",NA,1991,1,"","","",""
36728,"Mameneko","TV","Manga",FALSE,2018,"PG - Children",6.07,1722,0,"Studio A-CAT, On-Lead","","Charaction","Slice of Life"
35680,"Time Driver: Bokura ga Kaita Mirai","Movie","Original",FALSE,2018,"G - All Ages",5.99,1411,0,"","","Robot Communications, Imagica Imageworks",""
37671,"Neeko ga Vtuber shitemita","ONA","Web manga",FALSE,2018,"G - All Ages",5.43,1341,1,"","","","Slice of Life"
39046,"Puchimas!: Petit iDOLM@STER (OVA)","OVA","4-koma manga",FALSE,2018,"G - All Ages",6.1,1270,0,"","","","Comedy, Slice of Life"
37818,"Osomatsu-san x Mameshiba","CM","Original",FALSE,2018,"G - All Ages",5.24,1256,0,"","","",""
37285,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku","ONA","Other",FALSE,2018,"G - All Ages",4.82,1240,1,"","","",""
37356,"-OutsideR:RequieM-","Music","Original",FALSE,2018,"G - All Ages",5.42,1228,3,"","","",""
36298,"Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!","Special","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.81,1222,0,"","","Directions","Comedy"
37357,"Prism (2018)","Music","Original",FALSE,2018,"G - All Ages",5.5,1139,1,"","","",""
37413,"Polka Dot","Music","Original",FALSE,2018,"G - All Ages",5.25,1111,0,"","","",""
51097,"MahoYome Specials","Special","Manga",FALSE,2018,"G - All Ages",6.1,1110,0,"","","W-Toon Studio, DMM.futureworks",""
38727,"WAAAH","ONA","Original",FALSE,2018,"R+ - Mild Nudity",4.22,1084,0,"","","","Avant Garde"
37177,"Have a Nice Day","Movie","Original",FALSE,2018,"R - 17+ (violence & profanity)",5.97,1062,0,"Beijing Enlight Pictures, Horgos Coloroom Pictures Co., Ltd.","","Le-joy Animation Studio","Suspense"
51955,"Pokémon Kids TV: Moncolle Story","ONA","Game",FALSE,2018,"PG - Children",5.42,996,1,"","","","Comedy"
36815,"Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!","TV Special","Other",FALSE,2018,"G - All Ages",5.48,986,0,"Tochigi TV","","Production IMS","Supernatural"
37242,"Starwing Paradox","ONA","Game",FALSE,2018,"PG-13 - Teens 13 or older",5.67,973,0,"Square Enix, Q-Tec, dugout","","Sunrise","Action, Sci-Fi"
36894,"Inazma Delivery: Dougyousha Attack-hen","TV","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.32,967,2,"","","Kanaban Graphics","Action, Comedy, Sci-Fi"
41035,"Melty Land Nightmare","Music","Original",FALSE,2018,"G - All Ages",6.53,935,1,"","","Studio Gohan",""
37431,"Donten ni Warau x Mameshiba","CM","Original",FALSE,2018,"G - All Ages",5.02,887,0,"","","","Comedy"
37316,"Cocktail Prince: Shaking Night!!","Music","Game",FALSE,2018,"PG-13 - Teens 13 or older",5.91,856,1,"","","",""
37249,"DC Super Heroes vs Taka no Tsumedan Promotion Eizou","ONA","Original",FALSE,2018,"G - All Ages",4.7,839,1,"","","DLE","Comedy"
36979,"Tanuki to Kitsune","ONA","Web manga",FALSE,2018,"G - All Ages",6.15,810,2,"","","Gathering, Lesprit","Comedy"
35681,"Engimon","Movie","Original",FALSE,2018,"G - All Ages",5.74,797,1,"Half H.P Studio","","Usagi Ou, Studio Nanahoshi",""
37243,"Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen","ONA","Manga",FALSE,2018,"PG-13 - Teens 13 or older",4.52,792,0,"","","","Horror, Suspense"
38658,"Futon no Naka kara Detakunai","Music","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.67,706,2,"","","","Comedy, Slice of Life"
37143,"Alphard x Taka no Tsume","ONA","Original",FALSE,2018,"G - All Ages",4.97,660,3,"","","DLE",""
41178,"Semi-Transparent Boy","Music","Original",FALSE,2018,"G - All Ages",6.38,648,1,"","","Minakata Laboratory",""
38627,"Sawatte! Gudetama: 3-dome no Shoujiki","Special","Original",FALSE,2018,"PG - Children",5.59,620,1,"Sanrio","","","Comedy"
36623,"SNS Police","ONA","Web manga",FALSE,2018,"G - All Ages",NA,613,1,"","","","Comedy"
53959,"Doraemon: Uchuu Fushigi Daitanken Planetarium 3 - Ukyuu no Fushigi","Movie","Manga",FALSE,2018,"PG - Children",NA,612,0,"","","","Adventure, Comedy, Sci-Fi"
36552,"Pikachin-Kit","TV","Original",FALSE,2018,"PG - Children",NA,595,1,"Bandai","","OLM, Shin-Ei Animation","Comedy, Sci-Fi"
37468,"Oi Pii-tan!!","ONA","Manga",FALSE,2018,"G - All Ages",4.57,579,0,"","","",""
36856,"Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA)","ONA","Other",FALSE,2018,"PG - Children",6.02,577,2,"TBS","","OLM","Adventure, Sci-Fi"
43772,"Hua Jianghu: Xia Lan","ONA","Original",FALSE,2018,"PG-13 - Teens 13 or older",NA,575,3,"","","Rocen","Adventure, Drama, Fantasy"
35682,"Milky Panic: Twelve","Movie","Original",FALSE,2018,NA,NA,536,1,"","","Tomason",""
41183,"Fluffiction","Movie","Original",FALSE,2018,"G - All Ages",5.79,519,1,"Geidai Animation","","","Avant Garde"
37409,"You Can Enjoy!","ONA","Original",FALSE,2018,"G - All Ages",5.81,511,1,"","","Gaina","Comedy, Slice of Life"
37553,"By the Way Dance","Music","Original",FALSE,2018,"G - All Ages",5.71,506,0,"","","",""
37279,"Eyedrops Special Episode","CM","Original",FALSE,2018,"G - All Ages",5.17,493,0,"","","","Sci-Fi"
40158,"Shinrabanshou.mp3","PV","Original",FALSE,2018,"G - All Ages",5.7,487,0,"Pie in the sky","","","Avant Garde"
37664,"Sukoyaka Oyako 21 x Taka no Tsumedan","ONA","Original",FALSE,2018,"G - All Ages",5.4,486,0,"","","DLE","Drama"
38728,"Onami","Music","Original",FALSE,2018,"R+ - Mild Nudity",4.92,475,0,"","","",""
36907,"Nippen no Miko-chan","CM","Other",FALSE,2018,"G - All Ages",5.52,467,0,"","","","Comedy"
42014,"Kowasugimasu.","ONA","Original",FALSE,2018,"G - All Ages",4.87,461,0,"","","","Comedy, Horror"
38813,"Asayake to Nettaigyo","Music","Original",FALSE,2018,"G - All Ages",5.45,450,0,"Victor Entertainment","","",""
51051,"Dreamland","Movie","Original",FALSE,2018,"G - All Ages",5.81,438,0,"","","Mirai Film","Avant Garde"
37344,"Hello Kagerou","Music","Original",FALSE,2018,"G - All Ages",5.75,438,0,"","","",""
36973,"Ekimemo","ONA","Game",FALSE,2018,"G - All Ages",5.71,438,1,"","","",""
37850,"Elleair x Kamiusagi Rope","ONA","Original",TRUE,2018,"G - All Ages",NA,437,0,"","","","Comedy, Slice of Life"
51992,"On Happiness Road","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",NA,432,2,"","","","Award Winning, Drama"
39690,"Mousou Teikoku Chikuonki","Music","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.73,423,0,"","","","Avant Garde, Fantasy"
37816,"I'll Just Live In Bando","Movie","Unknown",FALSE,2018,"G - All Ages",NA,419,0,"","","","Comedy"
37404,"Circus","Music","Original",FALSE,2018,"G - All Ages",5.19,414,0,"Avex Entertainment","","",""
58794,"Dies Irae: Irasshai Zonnenji Specials","Special","Visual novel",FALSE,2018,"PG-13 - Teens 13 or older",NA,413,0,"","","A.C.G.T.","Comedy"
37877,"Promedicus","ONA","Original",FALSE,2018,"G - All Ages",5.54,411,0,"","","Zero-G",""
37054,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?","TV","Original",FALSE,2018,"G - All Ages",NA,402,0,"","","Studio 4°C","Comedy"
37145,"Mogu&Perol","ONA","Original",FALSE,2018,"G - All Ages",5.9,390,0,"","","dwarf",""
37751,"Turning Mecard W: The Secret of Vandyne - Special Edition","Movie","Original",FALSE,2018,"PG - Children",NA,374,0,"","","","Adventure"
37358,"Boat Race Marugame Image Talent Mimika","CM","Original",FALSE,2018,"G - All Ages",5.39,374,0,"","","","Sports"
38058,"Oi-san to 40 no Monogatari","ONA","Original",FALSE,2018,"G - All Ages",5.59,373,1,"","","Marui Group","Slice of Life"
37639,"LOSE IT","Music","Original",FALSE,2018,"G - All Ages",5.37,357,1,"Avex Entertainment","","",""
38075,"Titipo","TV","Original",FALSE,2018,"PG - Children",NA,349,1,"EBS","","Iconix Entertainment, Studio Gale",""
53721,"In There","Movie","Original",FALSE,2018,"G - All Ages",5.84,349,0,"Geidai Animation","","","Avant Garde"
37002,"Uchi no Oochopus","TV","Picture book",FALSE,2018,"G - All Ages",NA,342,0,"NHK, Echoes","","",""
36727,"Shimajirou no Wow! Movie 6: Mahou no Shima no Daibouken","Movie","Original",FALSE,2018,"G - All Ages",NA,342,0,"","","The Answer Studio",""
48510,"Aerover: Return of the Space Drone","TV","Unknown",FALSE,2018,"G - All Ages",NA,328,1,"","","","Action, Comedy"
53970,"Crayon Shin-chan Planetarium-ban: Hoshizora to Gakkou no Nana Fushigi da zo!","Movie","Manga",FALSE,2018,"G - All Ages",NA,326,0,"","","D & D Pictures","Comedy, Horror, Sci-Fi"
52743,"The Spirits of Cairn","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",5.86,319,1,"","","","Avant Garde, Award Winning"
